time,open,high,low,close,volume
2018-06-22,0.5658079850883468,0.6310618951686425,0.6256211061261944,0.6603205486187499,1.2724575704821863
2018-06-25,0.6763379059251519,0.6961322152365705,0.6765751708954731,0.7431524966849072,0.734210027938491
2018-06-26,0.7427914779620017,0.7089413333601785,0.6872046612281356,0.6469112783375508,1.1294626511415589
2018-06-27,0.6458235106021075,0.6262798244024985,0.5280997503757192,0.48803688614508445,1.1558617131736746
2018-06-28,0.4866400816668948,0.5041662316241066,0.5056597152289831,0.5143462139119982,1.4007863442494162
2018-06-29,0.5130858909468663,0.6573632843824517,0.5577948344796692,0.709883927379648,1.686069065197668
2018-07-02,0.7112599361281902,0.6558261902076201,0.6138105613121208,0.6346901712458218,0.44109663283587136
2018-07-03,0.6341263257282764,0.6279877068189793,0.6629086833249055,0.6621876622022094,0.37936787369926717
2018-07-04,0.6634540501220872,0.6426754956007136,0.6801183343396915,0.6630363501946922,-0.07122325949771018
2018-07-05,0.6626064280297824,0.7085997568768801,0.7128504156815467,0.7207471336834058,0.5536593001116986
2018-07-06,0.7199056814697194,0.7898949599013778,0.7636357583820519,0.8124054368713681,0.28812349659620007
2018-07-09,0.8029726465157856,0.8290054672387912,0.8523835665563586,0.8227594303796378,0.25059387765570207
2018-07-10,0.8221289058019162,0.7808431830940298,0.7808454093968417,0.8129146496668563,0.05741978881752101
2018-07-11,0.8100926720911602,0.7736700769448082,0.7388336142725048,0.6900246283555915,0.912875108477275
2018-07-12,0.6904084326574461,0.6665858494314489,0.7123442494752298,0.688496989969123,0.4346278150561763
2018-07-13,0.6870179442882156,0.6512149076831215,0.6502545281669716,0.714127367342055,0.3238460368856902
2018-07-16,0.720414254725103,0.7173099572009335,0.7560432652872946,0.7569012421631011,0.10882986696141328
2018-07-17,0.7541496139989154,0.7501012995973713,0.7115006391313657,0.6710140173240143,0.4847284159167295
2018-07-18,0.6688788315128522,0.6139830710038343,0.6318638226707745,0.6333322704578507,0.38905800559597636
2018-07-19,0.6332787036359678,0.6372102718679765,0.5859714199646685,0.6382546608142432,1.4651340579526986
2018-07-20,0.6397206315375001,0.740195581581781,0.6728632853824775,0.7740447396112227,1.7871345219257782
2018-07-23,0.782460191881959,0.7588114999214246,0.7692035866515453,0.7241418856533299,-0.14114934642801705
2018-07-24,0.7234656942574086,0.7021098036942552,0.7201054646387643,0.714127367342055,-0.04223143244458296
2018-07-25,0.7138028024051121,0.7391708521318933,0.7357966170345996,0.7860961091044544,0.03458250499608746
2018-07-26,0.7873764000173403,0.7478810524559466,0.695640764666757,0.6406309871931871,-0.02520822776117492
2018-07-27,0.6370082408421157,0.6124459768289989,0.662233795049815,0.6647337261796543,-0.34500876989824497
2018-07-30,0.6641321477959333,0.7053547802855676,0.7091385301685548,0.7470564614503233,-0.7424875044829893
2018-07-31,0.7427914779620017,0.7516383937722029,0.7729154721645373,0.7226142472668653,-0.20020677190660954
2018-08-01,0.720414254725103,0.672734226130779,0.7244922384268467,0.6696561165360432,-0.4075755944961862
2018-08-02,0.6687093070943898,0.6177404123200906,0.5971070765036479,0.5416739672698921,-0.4534858680500543
2018-08-03,0.5412269444114511,0.5205619028223216,0.5608318317175743,0.5131580507225244,-0.2638735574225556
2018-08-06,0.514611610713021,0.4532713356129728,0.5098777669482956,0.4893947869330556,-0.8421125361994264
2018-08-07,0.4893524723622792,0.5164629850227669,0.5442970689778751,0.5652674934608674,-0.7645652914800861
2018-08-08,0.5652994118329633,0.5506206333523871,0.5829344227267633,0.5851267924849237,-0.7503443681830237
2018-08-09,0.5849642443744812,0.535420479845709,0.5026227179910816,0.44407484813456083,-0.514926542184324
2018-08-10,0.44358087937771085,0.3938370275194311,0.27062987342896727,0.24819765946992015,0.8789858363844596
2018-08-13,0.1811570795995341,0.21690040917199985,0.2314863534737621,0.24565159549247517,0.5988624559325637
2018-08-14,0.2457458830333082,0.2110936089559643,0.1726023514721789,0.13362478048496826,0.0664028029812271
2018-08-15,0.13284262033804756,0.08402715716977531,0.12350422945939796,0.13498268127293941,0.041706061417452055
2018-08-16,0.13674168196265793,0.17659438414304945,0.18205078732343405,0.18828028720075246,0.22673520155326402
2018-08-17,0.18861615401183365,0.23756578641141893,0.2338484624365768,0.2940268110638994,-0.08751315690244833
2018-08-20,0.29168700043633905,0.30605187131230854,0.28109064169285997,0.3663350280232897,-0.4407577488559985
2018-08-21,0.3655996468854885,0.5045078081074011,0.425010566355758,0.5179107034804197,0.18402005257074325
2018-08-22,0.5171544769899391,0.5417396447866883,0.5490212869035045,0.5617030038924459,-0.08523466642943833
2018-08-23,0.5578403374206636,0.501945984482678,0.5092028786732051,0.46325519676463545,-0.14313975189869244
2018-08-24,0.46171999215307796,0.5704320693835677,0.5179764262493736,0.6058347795014631,-0.04409089018692445
2018-08-27,0.5958138071560075,0.6623161433902449,0.6187035013065237,0.7007180970608521,-0.3781385451667237
2018-08-28,0.6985456047435881,0.7308022282911346,0.7336032301405585,0.7282155880172396,-0.13750899958033438
2018-08-29,0.7278733291374027,0.6903254150205349,0.715381246713135,0.7492630502307737,0.11357017472710075
2018-08-30,0.7488943570266129,0.70433005083568,0.6983403177671188,0.6871390891811556,0.03458250499608746
2018-08-31,0.6792198210389949,0.656338554932564,0.6020000164980509,0.5723964725977064,0.231056476588283
2018-09-03,0.5610613013714317,0.5501082686274432,0.6092550654552649,0.5993847507586058,-0.7121076315095226
2018-09-04,0.5973395269221622,0.5384946681953722,0.5100464890170692,0.5355634137240257,-0.23608644947010032
2018-09-05,0.5349545409283814,0.5711152223501608,0.5311367476136243,0.6178861489946949,-0.03327460782654365
2018-09-06,0.6190386524852148,0.6035649882633002,0.6370942068027209,0.6071926802894343,0.014652260743666667
2018-09-07,0.6070024187744588,0.5869985288234321,0.5444657910466486,0.48837636134207535,0.15392826459961118
2018-09-10,0.48291054446074694,0.5301260443546173,0.502960162128625,0.5569503511345506,-0.5067554039362882
2018-09-11,0.5556365199806667,0.577946752016084,0.5696053792937428,0.5764701749616161,-0.4477241680033624
2018-09-12,0.5756404013591059,0.5873401053067304,0.5773665944572737,0.6116058578503348,-0.28765366488799327
2018-09-13,0.6115795780729153,0.675125261513853,0.643336923347301,0.7210866088804005,-0.35582505225862576
2018-09-14,0.7199056814697194,0.7103076392933647,0.6627399612561319,0.6060045170999604,-0.40891126132519207
2018-09-17,0.6078500408667635,0.6701724025060598,0.658184465399276,0.709544452182657,-0.7431422431246588
2018-09-18,0.7092256431066556,0.7150897100595087,0.7158874129194518,0.6791614220518336,-0.043200445634253876
2018-09-19,0.6787112477836112,0.6988648271029391,0.7123442494752298,0.6910430539465681,-0.23679356720310343
2018-09-20,0.6904084326574461,0.8177334432900186,0.744232720473221,0.8684188443751235,-0.054566708453637085
2018-09-21,0.867391925531101,0.8488169032699718,0.8518774003500418,0.8297186719179833,-0.16946024529380793
2018-09-24,0.806871708140396,0.8699946452343386,0.8373673024356101,0.8186857280157281,-0.455685789886064
2018-09-25,0.8195860395249981,0.8312257143802197,0.8486716810433668,0.8502569213360254,-0.3144193805594441
2018-09-26,0.8489137639188127,0.8402774911875677,0.8405730217422888,0.8029001313555776,-0.018739409981479868
2018-09-27,0.7995821581465589,0.7709374650784395,0.6936160998414893,0.6379151856172486,0.20190751226115505
2018-09-28,0.6376863385159618,0.5900727171730991,0.5768604282509567,0.572226734999213,-0.005592258056755506
2018-10-01,0.5951357094821614,0.5446430448947062,0.5665683820558376,0.5311502361631252,-0.3539132154249507
2018-10-02,0.5330897723253055,0.4689838538445948,0.4680346938927286,0.4771736798413265,-0.21911562387802586
2018-10-03,0.47952005609151643,0.4916986899837931,0.39902736776479986,0.3593757864849479,0.15099503548493165
2018-10-04,0.35881867014703506,0.4047674749849091,0.39750886914584915,0.4218392227315568,0.1100869651534188
2018-10-05,0.4227293759069631,0.41672265190027863,0.4324343373817418,0.43881298258117735,0.29582322302223385
2018-10-08,0.4339179875254143,0.38222342708736,0.3917723188075859,0.383308787872914,-0.35152996676927356
2018-10-09,0.3827216131500846,0.337306119533911,0.3448675836888461,0.38195088708494285,0.3029205898979317
2018-10-10,0.38204351547623855,0.40920796926776226,0.42517928842452785,0.42998662745937616,0.03670385819509677
2018-10-11,0.43069702357465,0.5012628315160887,0.4894623966268309,0.5569503511345506,0.9645208925321683
2018-10-12,0.5451260060360615,0.5203911145806762,0.5171328159055095,0.4982211420548568,-0.007896938075432286
2018-10-15,0.4608723700607694,0.5132180084314545,0.5213508676248221,0.5321686617541016,-0.2681686429119078
2018-10-16,0.5324116746514594,0.5388362446786706,0.5707864337751464,0.523512044230794,-0.2953272017683603
2018-10-17,0.523426880473009,0.469154642086244,0.45217481942811977,0.39892464693456714,-0.010646840370444353
2018-10-18,0.39916548174083466,0.3781245092878053,0.3733816133113888,0.3181295500503628,0.20903106868251967
2018-10-19,0.31813280971630675,0.3907628391697679,0.3462173602390233,0.42319712351952415,0.22639473745959585
2018-10-22,0.42628938869465227,0.41740580486687173,0.3845172698503682,0.33747963627893474,-0.3126646809997697
2018-10-23,0.3372890690024412,0.3205688718523974,0.3568468505716895,0.3476638921887071,0.19467919765712335
2018-10-24,0.348986253876276,0.2915348707722197,0.25460127689558865,0.21425013977067528,0.2939899548255592
2018-10-25,0.21590958538410995,0.2165588326887014,0.21663881142178706,0.18624343601879573,0.12433407799614798
2018-10-26,0.1840389947133772,0.19674739665752464,0.18205078732343405,0.23292127560525788,0.2300350843072785
2018-10-29,0.22591152607333145,0.18889113754170983,0.22406258244777458,0.18183025845789513,-0.11032425117821511
2018-10-30,0.1820047016918389,0.14004570043035533,0.190149446624512,0.13277609249248534,-0.31200994235810015
2018-10-31,0.1331816691749687,0.09290814573547786,0.12536017221589577,0.08253376333760552,-0.1476181642077121
2018-11-01,0.08283291689194765,0.20221262039026175,0.14324471150577223,0.23173311241578406,0.003076481558949202
2018-11-02,0.2320144051379388,0.25635249299271173,0.24363434242537904,0.20542378464887034,0.10901319378108075
2018-11-05,0.2047209737656625,0.2018710439069671,0.21123970522106716,0.24072920513608634,-0.3285617352195061
2018-11-06,0.24049062606100563,0.2256106094960532,0.27602897962968714,0.2734885616458574,-0.3363924093738738
2018-11-07,0.2738869364978931,0.33132853107622623,0.2814280858304033,0.2726398736533745,0.6440918012990955
2018-11-08,0.27253074115020465,0.24098155124438056,0.20887759625825245,0.1663841369947393,0.10443002328939398
2018-11-09,0.16657797961185616,0.10776672275886137,0.14898126184403546,0.11783918382481777,0.027930360396724935
2018-11-12,0.09130913781501447,0.04252561444928795,-0.020415695203500117,-0.08058406881726789,-0.062214055788337316
2018-11-13,-0.07957147599402928,-0.020666034960510005,-0.018897196584545656,0.04230595249400069,0.24726780535602078
2018-11-14,0.04384230064583649,0.07138882728781648,0.059727287463411785,0.07319819542031235,0.5110227197661782
2018-11-15,0.07520431806118562,0.09666548705173793,0.07238144262134565,0.10290227515715018,0.5985219918388955
2018-11-16,0.10232822501500323,0.1955518789659877,0.15809225355774725,0.253120049826309,0.032382583160077805
2018-11-19,0.2526963841902241,0.2708694935328006,0.2802470313489997,0.3182992876488602,-0.559893992094188
2018-11-20,0.3193194806455365,0.28436176462299795,0.22085686314109584,0.17758681849548813,-0.2702638065652503
2018-11-21,0.17793611564876607,0.20306656159850406,0.23131763140498854,0.2027079830729318,-0.38442403612675125
2018-11-22,0.20387335167335394,0.21912065631342453,0.2573008299959467,0.23020547402931935,-0.6490432055439125
2018-11-23,0.23014963653486298,0.1970889731408193,0.168046855615323,0.10986151669549574,-0.6170133911934386
2018-11-26,0.12640069243651525,0.13321417076442826,0.16399752596478404,0.10595755193008338,-0.49756287340724775
2018-11-27,0.10656633547653852,0.06489887410518784,0.08368582122909858,0.038232250130091,-0.12580227266728303
2018-11-28,0.0345184576304611,0.14021648867200076,0.06630744814553904,0.17147626494962548,-0.0014281202957372326
2018-11-29,0.17166371216569626,0.1637852660194414,0.2039846562638532,0.21662646614962291,-0.1450515887323675
2018-11-30,0.21675720747641852,0.16173580711966212,0.13092800048538547,0.08592851530752964,-0.28414426576864454
2018-12-03,0.1447093296303411,0.12621185285685577,0.15438036804475536,0.1502590651375979,-0.38830008888543494
2018-12-04,0.15081220869495224,0.1931608435829138,0.15303059149457446,0.13141819170451796,0.1097988801510842
2018-12-05,0.13013022964266693,0.09478681639360789,0.14003899219909724,0.13515241887143298,-0.7257785743475825
2018-12-06,0.1358940598703531,0.18257197260073044,0.15707992114511343,0.18624343601879573,0.3462642879764552
2018-12-07,0.19014187377798455,0.20135867918202324,0.22372513831023122,0.22290675729398288,0.135962236272199
2018-12-10,0.21150195050411597,0.23380844509516263,0.20685293143298483,0.15331434191053112,0.33303856741473054
2018-12-11,0.15301602613494925,0.16173580711966212,0.13244649910433617,0.08728641609549702,0.10050159143937673
2018-12-12,0.08724055177194164,0.13902097098046381,0.14712531908753765,0.17504075451804693,0.1359884258178658
2018-12-13,0.17641039588261517,0.14960984196264718,0.17428957215990318,0.15857620746391085,-0.11008854526721407
2018-12-14,0.15742366101494323,0.10110598133458731,0.07086294400239493,0.06861528026091442,-0.2433933327111324
2018-12-17,0.059269022725819236,0.08880922793592312,0.11523684808954644,0.13956559643233735,-0.32479044064348955
2018-12-18,0.13962359707650102,0.1646392072276799,0.1837380080111583,0.16146174663835047,-0.19591168641725734
2018-12-19,0.16166177147647853,0.22783085663747787,0.22355641624145767,0.18861976239774336,0.35103078528780945
2018-12-20,0.18929425168567976,0.30758896548714015,0.2389101244997496,0.3060781805571311,0.6526557827321331
2018-12-21,0.3064356248424757,0.2872651647310157,0.21630136728423996,0.17249469054060196,0.40236229479470137
2018-12-24,0.17454562727953934,0.2266353389459409,0.22355641624145767,0.25719375219021867,-0.36465092914833114
2018-12-26,0.2540525795379163,0.18667089040028514,0.1936926100687341,0.14788273875865027,-0.9765434741070164
2018-12-27,0.15098173311341093,0.25344909288469397,0.20887759625825245,0.27892016479773446,0.5552306728517056
2018-12-28,0.2820241085840387,0.28504491758959105,0.33508170370004386,0.29691235023833523,0.0942946691163495
2018-12-31,0.28677079230095764,0.27343131715751995,0.3266456002614226,0.32407036599773187,-0.5721768890119086
2019-01-02,0.3066051492609382,0.3267172485517276,0.1641662480335576,0.1337945180834656,-0.08732983008278086
2019-01-03,0.13402929126727728,0.17983936073436188,0.13733943909873542,0.21730541654360472,0.8790382154757932
2019-01-04,0.21658768305795606,0.19350242006620844,0.1989229942006804,0.22171859410450906,0.24132277848966135
2019-01-07,0.22235151328564226,0.30178216527110463,0.2831153065181313,0.3547928713255462,-0.43496985926363974
2019-01-08,0.3545805596854998,0.30519793010406626,0.32765793267405635,0.2982702510263064,-0.342965985336236
2019-01-09,0.2989765504301761,0.4310688641987183,0.3536411312650108,0.4695354879089954,0.17401564612603268
2019-01-10,0.46968763982076117,0.45156345319648816,0.4336153918631491,0.39807595894208425,-0.031493718721202504
2019-01-11,0.3988264329039135,0.4006685571853544,0.3883978774321374,0.33561252269547537,-0.073763645427388
2019-01-14,0.32610045738399374,0.3009282240628661,0.3757437222742035,0.34443887781727656,-0.35954396774330877
2019-01-15,0.3445786189962783,0.3140789186697688,0.2596629389587614,0.25040424825037044,0.17189429292702335
2019-01-16,0.24896684698407623,0.2032373498401533,0.2529140562078606,0.21441987736916884,-0.2951438749486928
2019-01-17,0.2142143411994966,0.17112916041030854,0.24009117898115695,0.20881853661879443,-0.24567182318414238
2019-01-18,0.20895908422719403,0.1784730548011757,0.21157714935861427,0.1707973145556399,-0.4672353795251147
2019-01-21,0.1596274784549402,0.14568171240474165,0.21748242176564733,0.17113678975263458,-0.9977308165514427
2019-01-22,0.16861227263339446,0.11630613484126927,0.18255695352975468,0.16044332104737025,-0.4647735622324372
2019-01-23,0.16064462496571125,0.151317724379128,0.20769654177684885,0.19659742952706538,-0.4774754918808263
2019-01-24,0.19505808191336596,0.14636486537133475,0.10376374741301994,0.06488105309399564,0.3315719528573907
2019-01-25,0.0711357320181128,0.1909405964414891,0.1219857308404435,0.23801340356014405,0.09130906091033639
2019-01-28,0.23065820979025037,0.23534553926999424,0.273835592735646,0.2738280368428483,-0.48093251190884145
2019-01-29,0.27253074115020465,0.2466175632187669,0.3094359492466328,0.28367281755562973,-0.03340555555487756
